Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,epoch
0.49347687539436835,0.8142441500433915,0.43651098779269626,0.8441238267081125,0
0.47011631062562514,0.820926667760602,0.4336512063230787,0.8444179960659572,1
