Loss,Accuracy,Batch
0.4350628,0.8278226,9430
0.354496,0.85387045,9440
0.33674476,0.87023854,9450
0.35664082,0.8583899,9460
0.29810998,0.8797907,9470
0.31613785,0.8718212,9480
0.4049755,0.83496857,9490
0.38524306,0.8417687,9500
0.35036185,0.85917383,9510
0.36145937,0.8507017,9520
0.29767612,0.8828798,9530
0.34484747,0.86783385,9540
0.37585738,0.85024506,9550
0.33999345,0.87208444,9560
0.3457944,0.8611231,9570
0.35195535,0.8651283,9580
0.3708177,0.8527416,9590
0.2870231,0.88158,9600
0.31713876,0.8669359,9610
0.32545304,0.8666637,9620
0.38023785,0.8416331,9630
0.31584346,0.8767099,9640
0.38784626,0.8463369,9650
0.32845557,0.86609465,9660
0.33583876,0.86869854,9670
0.40990826,0.83252484,9680
0.32260427,0.8732517,9690
0.4590825,0.82516843,9700
0.33034328,0.8696032,9710
0.34240544,0.8631048,9720
0.3692207,0.84929085,9730
0.33744904,0.86539114,9740
0.3305858,0.867202,9750
0.31969061,0.87003857,9760
0.3760041,0.85038966,9770
0.30730128,0.87939453,9780
0.30501392,0.8747588,9790
0.35232374,0.8603792,9800
0.3228079,0.87087744,9810
0.34075192,0.86294246,9820
0.33257228,0.8625704,9830
0.3187823,0.8687746,9840
0.36066103,0.85284716,9850
0.3693325,0.8479633,9860
0.30331543,0.8773504,9870
0.29512465,0.87918967,9880
0.2882325,0.8843747,9890
0.34481823,0.8633869,9900
0.26405692,0.89305043,9910
0.2916971,0.8821478,9920
0.29685068,0.88693213,9930
0.32992366,0.8661169,9940
0.34283537,0.86186117,9950
0.3308749,0.86504424,9960
0.34332067,0.86177295,9970
0.30876866,0.8740402,9980
0.3811483,0.85693544,9990
0.33384773,0.86376137,10000
0.33632272,0.86934656,10010
0.31404775,0.8724089,10020
0.28472435,0.88674295,10030
0.36658257,0.85057944,10040
0.31207415,0.87480146,10050
0.32535657,0.86959475,10060
0.30199757,0.880225,10070
0.35751265,0.849593,10080
0.28549173,0.88526595,10090
0.3538949,0.85188085,10100
0.31942096,0.87100226,10110
0.3329396,0.8668007,10120
0.30664167,0.8780018,10130
0.38800907,0.8391855,10140
0.3143872,0.8707525,10150
0.27217588,0.89094925,10160
0.37371367,0.8508551,10170
0.27018908,0.89226913,10180
0.24067236,0.90719736,10190
0.3351507,0.86435336,10200
0.34225407,0.8652038,10210
0.32230127,0.86700875,10220
0.31973368,0.8709683,10230
0.35098392,0.8661224,10240
0.37202758,0.85710377,10250
0.31791842,0.86968464,10260
0.3362771,0.8601396,10270
0.37920016,0.84083074,10280
0.33119765,0.86953217,10290
0.3281408,0.8662932,10300
0.3597726,0.84956574,10310
0.3446356,0.86382127,10320
0.30347517,0.87765104,10330
0.28757268,0.8844004,10340
0.3080452,0.8774469,10350
0.3382013,0.8620377,10360
0.32158372,0.8654688,10370
0.32789835,0.86461854,10380
0.3946288,0.83782345,10390
0.29228055,0.88307744,10400
0.27142873,0.8901401,10410
0.3125516,0.879332,10420
0.32987386,0.8680561,10430
0.3622793,0.86617374,10440
0.35620388,0.8576572,10450
0.29949972,0.8817427,10460
0.32684228,0.8721914,10470
0.3639665,0.8606724,10480
0.330592,0.86460954,10490
0.3850484,0.851602,10500
0.32143956,0.86559963,10510
0.33897173,0.8654611,10520
0.3151803,0.8666349,10530
0.35038674,0.86170554,10540
0.27282622,0.8961208,10550
0.36741546,0.8489822,10560
0.32625452,0.8680732,10570
0.34610134,0.8616133,10580
0.31581897,0.8683593,10590
0.33832788,0.856926,10600
0.29355276,0.8870663,10610
0.35062945,0.856371,10620
0.31020138,0.8795706,10630
0.35600471,0.8597736,10640
0.37311652,0.8474624,10650
0.35960338,0.85431075,10660
0.2886867,0.8846662,10670
0.35163,0.8598959,10680
0.32698733,0.8683366,10690
0.3142418,0.87248343,10700
0.40578985,0.8378149,10710
0.26705056,0.8890543,10720
0.34666458,0.85742354,10730
0.2932346,0.88234955,10740
0.34743807,0.86431986,10750
0.28331682,0.8812666,10760
0.3302849,0.86474985,10770
0.30000967,0.8815571,10780
0.31988004,0.8730869,10790
0.37260687,0.85026455,10800
0.363569,0.8517743,10810
0.2745216,0.8917925,10820
0.29456306,0.8789007,10830
0.26852328,0.90090394,10840
0.3245292,0.8715119,10850
0.29724053,0.8803699,10860
0.34892064,0.86167437,10870
0.36787808,0.84986496,10880
0.32089317,0.86855793,10890
0.34049112,0.87050325,10900
0.34087437,0.86112666,10910
0.3344241,0.85962147,10920
0.2975546,0.87787825,10930
0.34219167,0.86656433,10940
0.32432282,0.86429846,10950
0.44843236,0.8165327,10960
0.33973834,0.86373425,10970
0.3326244,0.866808,10980
0.36292765,0.84838927,10990
0.32085097,0.87079275,11000
0.3273151,0.87032795,11010
0.3041251,0.8758463,11020
0.3625377,0.858988,11030
0.3425677,0.8607006,11040
0.34017462,0.86289716,11050
0.3032893,0.8780972,11060
0.30114353,0.87590617,11070
0.3693427,0.85451454,11080
0.38826635,0.8458852,11090
0.32505068,0.86723083,11100
0.34307808,0.8583448,11110
0.32835492,0.86749196,11120
0.3176977,0.8706268,11130
0.30688554,0.87661517,11140
0.26294863,0.89417213,11150
0.37588847,0.8440586,11160
0.31583467,0.8698229,11170
0.2791182,0.8801672,11180
0.34040233,0.86628634,11190
0.32916257,0.86642784,11200
0.30239603,0.88199174,11210
0.38241833,0.85417646,11220
0.31429607,0.8762865,11230
0.24979767,0.9008844,11240
0.33773258,0.86403537,11250
0.34619725,0.857247,11260
0.31102273,0.8802122,11270
0.3344817,0.8707878,11280
0.34410927,0.85533816,11290
0.2904378,0.88228,11300
0.30624348,0.8768522,11310
0.2506684,0.896936,11320
0.32535413,0.87023425,11330
0.31820783,0.87138313,11340
0.3520686,0.85607,11350
0.33661065,0.8658854,11360
0.2736901,0.89167595,11370
0.2744011,0.8887896,11380
0.3018742,0.87779766,11390
0.40631104,0.83373606,11400
0.31973383,0.8723454,11410
0.35078526,0.8652473,11420
0.36617002,0.8556079,11430
0.3432516,0.8611555,11440
0.3024205,0.87947804,11450
0.35172522,0.86168313,11460
0.30070183,0.87679386,11470
0.3031546,0.8794359,11480
0.31282982,0.8739502,11490
0.37242928,0.84852654,11500
0.29665738,0.883436,11510
0.30673856,0.8782085,11520
0.31031454,0.8721552,11530
0.28572467,0.8852167,11540
0.3221486,0.86336046,11550
0.31470233,0.8699034,11560
0.3823372,0.8448538,11570
0.31137744,0.8671848,11580
0.2682004,0.8918972,11590
0.3860565,0.8465443,11600
0.38443488,0.83905655,11610
0.35829076,0.86031204,11620
0.3255015,0.8669929,11630
0.26299232,0.8949589,11640
0.38140917,0.8558367,11650
0.31131527,0.8743544,11660
0.38381606,0.84613156,11670
0.3627843,0.850555,11680
0.30308887,0.87733,11690
0.33627114,0.8646955,11700
0.3020157,0.880723,11710
0.2888773,0.8889072,11720
0.2929027,0.88362604,11730
0.3407376,0.85980374,11740
0.4818864,0.81006104,11750
0.25662622,0.9024481,11760
0.33185342,0.86813796,11770
0.3598312,0.85460454,11780
0.35838306,0.85480684,11790
0.3331634,0.8633566,11800
0.3707324,0.84794307,11810
0.38443753,0.84949607,11820
0.30883908,0.8748159,11830
0.3469171,0.8634335,11840
0.31734127,0.8769634,11850
0.34332335,0.8614065,11860
0.3390354,0.86277086,11870
0.30642852,0.8766577,11880
0.36826202,0.8562968,11890
0.38099623,0.8422472,11900
0.30179068,0.87396985,11910
0.33877465,0.85943925,11920
0.35148865,0.8594572,11930
0.3187405,0.8722716,11940
0.40609044,0.8382981,11950
0.33256778,0.8606877,11960
0.36742803,0.8457615,11970
0.2945143,0.88128334,11980
0.3431804,0.8607231,11990
0.3272037,0.8658121,12000
0.24934143,0.89791673,12010
0.3356623,0.85850984,12020
0.29251447,0.8812912,12030
0.3036721,0.8743306,12040
0.33800185,0.8583233,12050
0.31370494,0.87724036,12060
0.36045453,0.85491043,12070
0.3827252,0.84257656,12080
0.31164324,0.87585545,12090
0.3695205,0.8518746,12100
0.30899787,0.8752615,12110
0.32941988,0.870768,12120
0.3153326,0.8668724,12130
0.29313287,0.8839359,12140
0.29350436,0.88356054,12150
0.3199507,0.86837864,12160
0.3455913,0.8661945,12170
0.335093,0.86195034,12180
0.3334515,0.8565373,12190
0.31870314,0.87334365,12200
0.31291655,0.88046896,12210
0.31029227,0.8769251,12220
0.3119156,0.87350523,12230
0.27460682,0.890219,12240
0.33242932,0.86009383,12250
0.32640225,0.8717413,12260
0.26510262,0.88978505,12270
0.37656307,0.85546684,12280
0.35273954,0.85581785,12290
0.3095584,0.87638813,12300
0.39002892,0.8373417,12310
0.28757623,0.88924,12320
0.32188284,0.8661089,12330
0.30325773,0.8793592,12340
0.32568502,0.8696199,12350
0.42553428,0.8361819,12360
0.3268759,0.869841,12370
0.3158318,0.8759684,12380
0.3071415,0.87814677,12390
0.33288324,0.8678509,12400
0.32249534,0.86624014,12410
0.3495035,0.8570122,12420
0.32002077,0.86930853,12430
0.29960892,0.8851198,12440
0.32009575,0.8698753,12450
0.36794332,0.8576063,12460
0.37419719,0.85170484,12470
0.30061853,0.87553006,12480
0.2818899,0.88838595,12490
0.30160195,0.8762167,12500
0.33714798,0.8639359,12510
0.3988302,0.8435551,12520
0.31500527,0.87337786,12530
0.31675074,0.8735695,12540
0.30910784,0.8727722,12550
0.34142056,0.8635544,12560
0.30283406,0.88092595,12570
0.32060516,0.8700352,12580
0.33327085,0.8625854,12590
0.2913345,0.88174325,12600
0.339371,0.8575449,12610
0.35052893,0.85999227,12620
0.3267573,0.8779922,12630
0.30163953,0.87740225,12640
0.32565582,0.87104756,12650
0.30303624,0.8761022,12660
0.34149778,0.8651478,12670
0.35675114,0.8571567,12680
0.31972829,0.87171155,12690
0.34857327,0.86562514,12700
0.3276925,0.8701659,12710
0.29378232,0.87522984,12720
0.31453082,0.8705772,12730
0.33518335,0.870623,12740
0.28586397,0.88562185,12750
0.36633918,0.85283524,12760
0.32178774,0.8706043,12770
0.34386155,0.86343676,12780
0.24049157,0.9057513,12790
0.35118756,0.85666347,12800
0.296136,0.8812229,12810
0.33662355,0.8704914,12820
0.3786733,0.8514584,12830
0.34233415,0.8592819,12840
0.32840842,0.86725956,12850
0.2877343,0.88367116,12860
0.31340387,0.8748594,12870
0.2733359,0.891141,12880
0.3445677,0.8626146,12890
0.31851807,0.8839224,12900
0.30853483,0.86998177,12910
0.37569186,0.8530491,12920
0.34379387,0.8642231,12930
0.26984006,0.8913383,12940
0.34289464,0.86245465,12950
0.26171377,0.8942087,12960
0.30215833,0.8734768,12970
0.33971637,0.8602138,12980
0.28209683,0.88627124,12990
0.34412822,0.8652219,13000
0.29169014,0.8804514,13010
0.28544915,0.88183236,13020
0.37484792,0.8454153,13030
0.33829647,0.8589905,13040
0.3304613,0.8676397,13050
0.29947233,0.87642473,13060
0.30815473,0.87647384,13070
0.37538671,0.85339546,13080
0.32324055,0.8630993,13090
0.27812564,0.88803554,13100
0.30868518,0.87777954,13110
0.29876342,0.88031554,13120
0.34510395,0.8610618,13130
0.29842135,0.8818382,13140
0.3445624,0.8545618,13150
0.36593905,0.85946584,13160
0.31619725,0.87136054,13170
0.2620521,0.8931828,13180
0.3087525,0.8803742,13190
0.299073,0.8771708,13200
0.3377371,0.8645855,13210
0.32529983,0.8697903,13220
0.32783547,0.8686211,13230
0.35525075,0.8578669,13240
0.2860117,0.87879586,13250
0.29745558,0.88051605,13260
0.33929214,0.8671498,13270
0.28383294,0.87960374,13280
0.3058653,0.88379407,13290
0.3191345,0.87278765,13300
0.34672448,0.8559676,13310
0.43236205,0.8316538,13320
0.33525282,0.8618686,13330
0.29218432,0.88604426,13340
0.33251777,0.8670545,13350
0.38724944,0.84344846,13360
0.33815834,0.86499685,13370
0.35255376,0.86062455,13380
0.29164502,0.8802246,13390
0.3158187,0.8653888,13400
0.3268824,0.86645144,13410
0.3292276,0.8685871,13420
0.33474687,0.8630409,13430
0.27922904,0.8852012,13440
0.3276958,0.87265205,13450
0.33462688,0.8696689,13460
0.4081086,0.83697355,13470
0.27964938,0.89148617,13480
0.268762,0.88935924,13490
0.31418934,0.8703419,13500
0.4011402,0.85775113,13510
0.2835792,0.8880217,13520
0.321841,0.87173486,13530
0.25807026,0.8941324,13540
0.33993548,0.85998845,13550
0.3491145,0.86089987,13560
0.31432688,0.87255293,13570
0.34262267,0.8646559,13580
0.3279262,0.87239325,13590
0.2970123,0.87611717,13600
0.30256104,0.8785496,13610
0.26679894,0.8907168,13620
0.3095973,0.87904507,13630
0.29121882,0.88044447,13640
0.32544252,0.87320954,13650
0.2810858,0.8867622,13660
0.2919927,0.8861007,13670
0.31718323,0.86812806,13680
0.35021636,0.8652859,13690
0.31809148,0.8620556,13700
0.36730897,0.85938835,13710
0.34469968,0.86204714,13720
0.2666752,0.89648265,13730
0.32666752,0.8695332,13740
0.3656994,0.8571102,13750
0.24769536,0.89491755,13760
0.29852876,0.87637305,13770
0.30944377,0.88488865,13780
0.28276542,0.88732535,13790
0.34342873,0.86351055,13800
0.25473872,0.8950365,13810
0.30503675,0.8774585,13820
0.3472367,0.8587006,13830
0.27892518,0.88668007,13840
0.2967834,0.8777456,13850
0.32205722,0.8668148,13860
0.3575898,0.85575217,13870
0.3193643,0.8723865,13880
0.32781565,0.8697622,13890
0.24560887,0.89991915,13900
0.248104,0.89799696,13910
0.29574302,0.8794073,13920
0.27838534,0.88569164,13930
0.26768008,0.8927645,13940
0.30766603,0.87892604,13950
0.30626473,0.8743267,13960
0.2872709,0.88849545,13970
0.3245596,0.8681174,13980
0.29826298,0.8774038,13990
0.33771148,0.8579641,14000
0.35380822,0.84992504,14010
0.3209723,0.86755586,14020
0.28734758,0.8843584,14030
0.2625943,0.88970083,14040
0.27977,0.8846197,14050
0.33633277,0.86132926,14060
0.27907386,0.8869539,14070
0.33729127,0.86441994,14080
0.3354262,0.8599657,14090
0.28446022,0.88549364,14100
0.30601427,0.87488514,14110
0.3736787,0.8494787,14120
0.29093173,0.8855459,14130
0.3233751,0.87205815,14140
0.34069714,0.8675219,14150
0.26473287,0.8916481,14160
0.2707004,0.8871375,14170
0.29437208,0.8811526,14180
0.28534308,0.8847118,14190
0.26468632,0.8936203,14200
0.3307148,0.8646866,14210
0.3583048,0.8489523,14220
0.3229128,0.8712893,14230
0.31009218,0.8781525,14240
0.32830477,0.8686358,14250
0.33665788,0.8610865,14260
0.3615275,0.85862845,14270
0.2932093,0.87825793,14280
0.28745613,0.8854614,14290
0.35445178,0.8544792,14300
0.32459384,0.86837786,14310
0.29209346,0.8749176,14320
0.26424432,0.8962114,14330
0.25280556,0.89753115,14340
0.31172532,0.8752585,14350
0.2869076,0.8838226,14360
0.3221033,0.87110174,14370
0.27339518,0.8848099,14380
0.27499858,0.887129,14390
0.29462454,0.87953395,14400
0.3068137,0.8784237,14410
0.27833542,0.88876957,14420
0.31078112,0.8742853,14430
0.2894001,0.881191,14440
0.25284865,0.8954277,14450
0.2676206,0.8924436,14460
0.26981005,0.8898882,14470
0.29211223,0.87736,14480
0.300117,0.8814191,14490
0.2945956,0.8746971,14500
0.31282946,0.86789167,14510
0.2861204,0.88690096,14520
0.30942816,0.88100666,14530
0.31406263,0.86916834,14540
0.2619418,0.89253,14550
0.2778866,0.8827349,14560
0.2964779,0.8780659,14570
0.33130008,0.86916643,14580
0.29106307,0.88361967,14590
0.33698836,0.86421657,14600
0.33606952,0.86544496,14610
0.27795374,0.8849697,14620
0.31271496,0.87344575,14630
0.31933093,0.87099135,14640
0.37827513,0.8478574,14650
0.30131364,0.8756922,14660
0.25947893,0.89668506,14670
0.29222968,0.87893695,14680
0.24453107,0.8942848,14690
0.28469318,0.88793296,14700
0.29670703,0.8806152,14710
0.32274958,0.8730871,14720
0.29638147,0.8836395,14730
0.29094338,0.8801708,14740
0.33413005,0.86824703,14750
0.3482273,0.8646107,14760
0.28145096,0.8842234,14770
0.32706282,0.8634921,14780
0.28934902,0.87830335,14790
0.3249737,0.87382185,14800
0.27750713,0.88693863,14810
0.2716315,0.8926952,14820
0.2538285,0.89409995,14830
0.29149204,0.8817427,14840
0.23662797,0.90071875,14850
0.36400318,0.85281235,14860
0.3049962,0.87269175,14870
0.27031517,0.8888639,14880
0.2596184,0.8905384,14890
0.32082763,0.86912435,14900
0.29829404,0.8785568,14910
0.3079324,0.8758381,14920
0.3420724,0.8608558,14930
0.28062367,0.8848617,14940
0.29668626,0.8822231,14950
0.33138433,0.8654384,14960
0.27740872,0.8831827,14970
0.26158646,0.8904928,14980
0.28522006,0.8839712,14990
0.25383094,0.897628,15000
0.26723063,0.8886715,15010
0.3043419,0.87837374,15020
0.22762994,0.9047277,15030
0.25701794,0.89644027,15040
0.23192881,0.90880907,15050
0.27733374,0.88505083,15060
0.31543353,0.87780416,15070
0.25233907,0.897958,15080
0.26985446,0.8824578,15090
0.340898,0.87030834,15100
0.28056127,0.8815891,15110
0.2364678,0.90329075,15120
0.3316003,0.86515146,15130
0.28740814,0.8842561,15140
0.263454,0.88938403,15150
0.27313268,0.8876274,15160
0.22649989,0.9078636,15170
0.34174648,0.870759,15180
0.25952205,0.89324474,15190
0.2823352,0.88743037,15200
0.24040827,0.89943975,15210
0.31538987,0.86353344,15220
0.2897655,0.8819319,15230
0.28675675,0.88403803,15240
0.301928,0.875977,15250
0.3097593,0.8758163,15260
0.28143966,0.88046354,15270
0.30146596,0.87525564,15280
0.2911012,0.87776166,15290
0.27029848,0.8899103,15300
0.3319486,0.8619518,15310
0.30233106,0.8707904,15320
0.28849173,0.87939566,15330
0.25209615,0.8928098,15340
0.28328025,0.88221365,15350
0.3333841,0.85839486,15360
0.21893142,0.90922904,15370
0.27381343,0.8803796,15380
0.38304606,0.84153956,15390
0.2895742,0.87886024,15400
0.31743947,0.87495786,15410
0.2964171,0.8791392,15420
0.32156584,0.8661407,15430
0.3239607,0.8677586,15440
0.29398954,0.8755787,15450
0.32061636,0.86295205,15460
0.32161248,0.8663695,15470
0.25719526,0.89243966,15480
0.2616709,0.88912714,15490
0.30365184,0.86859953,15500
0.29905245,0.8734033,15510
0.33320728,0.8609526,15520
0.255379,0.9003559,15530
0.24878608,0.8966065,15540
0.25916424,0.89241177,15550
0.25858915,0.88848704,15560
0.24994746,0.899674,15570
0.29763225,0.8758213,15580
0.30602464,0.87291926,15590
0.25586116,0.89247,15600
0.2993971,0.87049866,15610
0.31162614,0.8735211,15620
0.2677039,0.8825659,15630
0.27854303,0.884136,15640
0.28930396,0.8742012,15650
0.26049736,0.8913759,15660
0.28944877,0.881793,15670
0.20706896,0.91134036,15680
0.33342713,0.8629087,15690
0.2532256,0.89036006,15700
0.30320483,0.87230474,15710
0.21180506,0.9155861,15720
0.30697075,0.87219024,15730
0.3306776,0.86876494,15740
0.24515556,0.89648634,15750
0.27001664,0.887681,15760
0.23193716,0.90498066,15770
0.23938257,0.9005119,15780
0.29512113,0.8762304,15790
0.28264433,0.881896,15800
0.28042346,0.8827272,15810
0.26428458,0.89008623,15820
0.29927215,0.873881,15830
0.25035486,0.89342445,15840
0.24894331,0.8902789,15850
0.23156452,0.9049485,15860
0.29653567,0.8778175,15870
0.26149312,0.8896852,15880
0.29310876,0.8745732,15890
0.26716974,0.8857305,15900
0.29377675,0.87264943,15910
0.27056402,0.8873879,15920
0.27365398,0.8871859,15930
0.29547215,0.8779224,15940
0.2681649,0.89423394,15950
0.25082377,0.8937723,15960
0.30950785,0.8679043,15970
0.31572568,0.86302257,15980
0.32629094,0.8662614,15990
0.2904955,0.8805198,16000
0.2356995,0.8990923,16010
0.25672144,0.88650185,16020
0.2732532,0.8867207,16030
0.28829706,0.87834364,16040
0.18341383,0.9227858,16050
0.2374436,0.8974905,16060
0.30294785,0.8777687,16070
0.3050125,0.8697828,16080
0.269086,0.8890421,16090
0.29195932,0.8777794,16100
0.28407642,0.8817154,16110
0.340148,0.8654735,16120
0.28478754,0.88447326,16130
0.336469,0.8485542,16140
0.25613233,0.89445245,16150
0.26607653,0.8951748,16160
0.24424173,0.8988525,16170
0.27784368,0.8783872,16180
0.28402245,0.88714164,16190
0.3093936,0.87547743,16200
0.2601866,0.88574183,16210
0.23961316,0.9011856,16220
0.28866866,0.8783519,16230
0.25813085,0.8949469,16240
0.2540613,0.8916149,16250
0.31513208,0.8701317,16260
0.2940396,0.875215,16270
0.28879473,0.8795034,16280
0.31528476,0.86723,16290
0.27126053,0.8849764,16300
0.26692224,0.8867565,16310
0.28485882,0.88160014,16320
0.27789035,0.8830116,16330
0.23137702,0.89742583,16340
0.29835865,0.8726736,16350
0.28762177,0.8761444,16360
0.31337446,0.87513775,16370
0.28302982,0.87997496,16380
0.272298,0.8835711,16390
0.26793432,0.8885613,16400
0.3289744,0.8664337,16410
0.30823308,0.86821723,16420
0.27267408,0.88665956,16430
0.27252525,0.8845507,16440
0.26489386,0.8892486,16450
0.26698768,0.8882322,16460
0.28021595,0.8790251,16470
0.2938011,0.8790058,16480
0.27501288,0.8817846,16490
0.28331688,0.8821874,16500
0.25904715,0.88752466,16510
0.24630871,0.8946195,16520
0.3577706,0.85706824,16530
0.32458392,0.864789,16540
0.24891657,0.89745045,16550
0.31276023,0.86978054,16560
0.27035043,0.88988304,16570
0.26446083,0.8892381,16580
0.27648062,0.8827377,16590
0.30230352,0.88233984,16600
0.28403047,0.8795839,16610
0.24914035,0.89683324,16620
0.25094986,0.900602,16630
0.34985712,0.8632271,16640
0.33090377,0.87405753,16650
0.2566166,0.8977449,16660
0.30312514,0.882063,16670
0.23710938,0.89969724,16680
0.2547212,0.8930374,16690
0.30102363,0.87499905,16700
0.2480583,0.89304906,16710
0.28773105,0.87498814,16720
0.31532094,0.86517245,16730
0.2579068,0.889357,16740
0.32137525,0.8662183,16750
0.26180884,0.8882635,16760
0.27175525,0.8825939,16770
0.2471913,0.9007422,16780
0.25404748,0.9003435,16790
0.29874656,0.87612414,16800
0.25074002,0.8974418,16810
0.33645287,0.8602925,16820
0.31543767,0.8650032,16830
0.29515436,0.8790258,16840
0.2949893,0.87955624,16850
0.25326613,0.8969443,16860
0.26884934,0.89074415,16870
0.3257952,0.8676807,16880
0.29030994,0.8826247,16890
0.2747587,0.88981605,16900
0.27627137,0.89271903,16910
0.2896202,0.8857375,16920
0.28528127,0.88643354,16930
0.28200936,0.8923733,16940
0.34334543,0.86016214,16950
0.26454785,0.89220583,16960
0.2783861,0.8874932,16970
0.28439713,0.88239264,16980
0.2482253,0.8995877,16990
0.25776923,0.8974436,17000
0.2897421,0.8848472,17010
0.27084082,0.8873032,17020
0.25924125,0.8916332,17030
0.2762686,0.88797414,17040
0.27285102,0.8884564,17050
0.26944888,0.888822,17060
0.25787258,0.89456517,17070
0.25548592,0.89238375,17080
0.29333565,0.8771099,17090
0.22763377,0.91321445,17100
0.2636933,0.8946636,17110
0.24434103,0.8975504,17120
0.27181044,0.9018494,17130
0.33629063,0.86478496,17140
0.20643693,0.9187149,17150
0.2465675,0.89787006,17160
0.27405638,0.8878531,17170
0.22263269,0.9091993,17180
0.29754248,0.8720774,17190
0.27083814,0.8917434,17200
0.24058026,0.9009922,17210
0.28176004,0.8859993,17220
0.30127433,0.87699294,17230
0.26141027,0.88952637,17240
0.27380598,0.88588434,17250
0.24894406,0.9046927,17260
0.23465501,0.9060622,17270
0.28622764,0.88150096,17280
0.30304196,0.874649,17290
0.3098543,0.881472,17300
0.30857086,0.87492067,17310
0.29246232,0.8794415,17320
0.23575683,0.90212095,17330
0.27851966,0.88061064,17340
0.2241409,0.90879875,17350
0.2785257,0.8839544,17360
0.22067113,0.90654296,17370
0.28075257,0.8870745,17380
0.24305004,0.8992538,17390
0.29803038,0.8772612,17400
0.24988636,0.89927554,17410
0.23497066,0.90224135,17420
0.3385579,0.875431,17430
0.2994792,0.88174784,17440
0.28707412,0.8799134,17450
0.26323766,0.8942474,17460
0.26959163,0.8856659,17470
0.24471015,0.9016656,17480
0.2862373,0.8929689,17490
0.25580287,0.89856374,17500
0.2565815,0.89023423,17510
0.27005485,0.8884401,17520
0.2733728,0.88326585,17530
0.2868399,0.8825217,17540
0.23046584,0.9084521,17550
0.34163606,0.86458075,17560
0.35985193,0.8601523,17570
0.2986733,0.8811653,17580
0.2503864,0.8981618,17590
0.26877153,0.88669753,17600
0.23742609,0.8977537,17610
0.30120763,0.8724171,17620
0.32593063,0.8622617,17630
0.26670802,0.8973013,17640
0.25354922,0.89235437,17650
0.2655477,0.89351577,17660
0.2721394,0.8914654,17670
0.28557143,0.8819304,17680
0.2644026,0.8950577,17690
0.22216417,0.90729374,17700
0.24858665,0.90219444,17710
0.2723453,0.88674295,17720
0.27927873,0.8889876,17730
0.26633376,0.88863885,17740
0.24364261,0.90048814,17750
0.29432142,0.88484406,17760
0.2738035,0.8860849,17770
0.24865857,0.89944416,17780
0.31425917,0.87885433,17790
0.3531325,0.85700315,17800
0.2684864,0.8915673,17810
0.2234048,0.90713346,17820
0.3549977,0.8564833,17830
0.23879132,0.902769,17840
0.25038907,0.8965496,17850
0.24375035,0.8992913,17860
0.31833956,0.8795647,17870
0.29744735,0.8766813,17880
0.2771609,0.8864332,17890
0.26015267,0.8949001,17900
0.2977532,0.88087183,17910
0.22587451,0.9144614,17920
0.3529983,0.85282457,17930
0.2829865,0.8824188,17940
0.27034995,0.8910242,17950
0.28509402,0.88757193,17960
0.2782468,0.89050144,17970
0.2974527,0.8795862,17980
0.28991896,0.88269097,17990
0.31194428,0.874589,18000
0.24142581,0.89910656,18010
0.28175068,0.88152987,18020
0.28930208,0.87609214,18030
0.25338587,0.8985487,18040
0.25164896,0.89699835,18050
0.20973267,0.9155434,18060
0.3279808,0.86795294,18070
0.32076666,0.8698391,18080
0.27227485,0.88569164,18090
0.33329153,0.86167455,18100
0.30443227,0.8759156,18110
0.28321573,0.8818707,18120
0.22790645,0.90766996,18130
0.27838895,0.88440555,18140
0.29812065,0.878694,18150
0.22419073,0.90670073,18160
0.28116208,0.8864181,18170
0.30680874,0.87665194,18180
0.26112342,0.8886993,18190
0.23880063,0.9027567,18200
0.29878306,0.8772401,18210
0.26987594,0.88840693,18220
0.30285418,0.8810673,18230
0.28176197,0.8817566,18240
0.28744426,0.8815189,18250
0.2500202,0.8978233,18260
0.3635027,0.8510225,18270
0.2698633,0.8881172,18280
0.28513628,0.8798581,18290
0.3141451,0.8692476,18300
0.25258753,0.89544004,18310
0.27109167,0.8860328,18320
0.26756606,0.8929602,18330
0.30332753,0.87249446,18340
0.29250938,0.8779733,18350
0.2814866,0.88779825,18360
0.30958205,0.8723671,18370
0.32747364,0.86874944,18380
0.26904416,0.89252526,18390
0.2841751,0.88275504,18400
0.33337948,0.86109996,18410
0.29221752,0.8839018,18420
0.24880633,0.8958795,18430
0.28909376,0.88226527,18440
0.29896542,0.8805363,18450
0.31812105,0.8714659,18460
0.3066778,0.87183285,18470
0.26568803,0.8883381,18480
0.27110893,0.89173454,18490
0.31070617,0.8792229,18500
0.4020998,0.8322464,18510
0.28428465,0.8811646,18520
0.29733908,0.87306654,18530
0.3125546,0.87002087,18540
0.33563712,0.8599821,18550
0.27942732,0.8817829,18560
0.31223443,0.87411124,18570
0.2985822,0.87607855,18580
0.28863823,0.8802029,18590
0.3058395,0.867392,18600
0.30567482,0.87250847,18610
0.2713132,0.8870991,18620
0.2614597,0.8935917,18630
0.3252964,0.86801374,18640
0.28275788,0.8816116,18650
0.30554378,0.87476313,18660
0.29890907,0.875598,18670
0.35270774,0.8559925,18680
0.2904693,0.876927,18690
0.2838847,0.8880625,18700
0.31648266,0.8765728,18710
0.33824387,0.8580629,18720
0.2863143,0.8816009,18730
0.306908,0.86870825,18740
0.30560634,0.8781205,18750
0.29022986,0.880549,18760
0.29337794,0.8781921,18770
0.31601685,0.87021965,18780
0.32559428,0.86506104,18790
