Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,epoch
0.25615311842813765,0.8946817354332629,0.1624295060123716,0.9380810465131487,0
0.16459831107649014,0.934965494725344,0.14641434103250503,0.9399747269494193,1
