Train_Loss, Train_Accuracy, Val_Loss, Val_Accuracy,epoch
0.14448248645580372,0.9366382887933107,0.13207329187269617,0.9413633932912253,
0.13639136913612807,0.9391588559042187,0.12825028705069932,0.9422100376549775,
