loss,RMSE,mean_absolute_error,batch
0.09564422070980072,0.3050821602344513,0.18641045093536376,3834
0.04993136953562498,0.2151303693652153,0.12165634632110596,3839
0.06862273514270782,0.25747554302215575,0.16347265839576722,3844
0.07862917929887772,0.27479339241981504,0.16480691134929656,3849
0.05949443206191063,0.22385378926992416,0.13927861899137498,3854
0.07237032800912857,0.2543850913643837,0.16837554723024367,3859
0.09107753485441208,0.29725892245769503,0.18563125431537628,3864
0.08821070343255996,0.2953718721866608,0.19065381586551666,3869
0.07311578318476677,0.2657501518726349,0.1722743332386017,3874
0.06936977058649063,0.25839608907699585,0.15311307460069656,3879
0.04785755407065153,0.20205073356628417,0.13580820262432097,3884
0.09448089897632599,0.3050741910934448,0.19397845566272737,3889
0.06973371431231498,0.25642147958278655,0.16343434751033784,3894
0.05695121139287949,0.23437055051326752,0.15217900574207305,3899
0.07614636048674583,0.2686323344707489,0.17047058343887328,3904
0.07140674367547035,0.2605890452861786,0.17559592425823212,3909
0.06636590138077736,0.25324426889419555,0.1608692452311516,3914
0.09187879487872123,0.2996600717306137,0.20866430401802064,3919
0.08506967350840569,0.27604664862155914,0.1829463243484497,3924
0.0806694783270359,0.27303831875324247,0.17625234872102738,3929
0.07514027953147888,0.25417390316724775,0.16832066476345062,3934
0.08902301341295242,0.2900688678026199,0.18366558849811554,3939
0.06721445694565772,0.2549763351678848,0.15925060212612152,3944
0.07108077146112919,0.26088816225528716,0.17244041413068772,3949
0.07963916659355164,0.27587001621723173,0.18456010222435,3954
0.06795018315315246,0.2550483405590057,0.15543460249900817,3959
0.0675202563405037,0.2559051513671875,0.16402676701545715,3964
0.06462459675967694,0.24797359406948088,0.16527015566825867,3969
0.10747809708118439,0.3224471092224121,0.21282898485660554,3974
0.07601041719317436,0.2735268086194992,0.1727985680103302,3979
0.06871630400419235,0.2601050615310669,0.16862488985061647,3984
0.0665932022035122,0.25305440425872805,0.1532347559928894,3989
0.0759543977677822,0.268970251083374,0.16300928294658662,3994
0.06745038740336895,0.2447714924812317,0.1518491193652153,3999
0.07023026868700981,0.25423112213611604,0.16648455262184142,4004
0.07182449996471404,0.2659579783678055,0.17085132002830505,4009
0.05571898184716702,0.2256480261683464,0.143861523270607,4014
0.06629321426153183,0.2481500029563904,0.17046279609203338,4019
0.0965575285255909,0.29451216459274293,0.20716172754764556,4024
0.05341091901063919,0.22109775245189667,0.14382031857967376,4029
0.057029923796653746,0.23651205003261566,0.15442674458026887,4034
0.05461667999625206,0.22429480850696565,0.13961755037307738,4039
0.04478581175208092,0.20613399744033814,0.12848906368017196,4044
0.0738546259701252,0.2688132733106613,0.17367624044418334,4049
0.08611386492848397,0.28700165152549745,0.18866815268993378,4054
0.07325337678194047,0.26564486026763917,0.1794386625289917,4059
0.07874557003378868,0.2740194082260132,0.17018127739429473,4064
0.10829953998327255,0.3247859090566635,0.22014272809028626,4069
0.06014513224363327,0.24094439744949342,0.1512206092476845,4074
0.05798004940152168,0.23351802825927734,0.1504375770688057,4079
0.06336125936359167,0.22825980335474014,0.14339804351329805,4084
0.08189572729170322,0.2722967952489853,0.17936132550239564,4089
0.06226392835378647,0.24369716346263887,0.15221452116966247,4094
0.07754230126738548,0.27600939869880675,0.19074892699718476,4099
0.06489837542176247,0.24585416913032532,0.1600656896829605,4104
0.07641624733805656,0.27192706167697905,0.17386768162250518,4109
0.06820275411009788,0.25566078424453736,0.1583544209599495,4114
0.061576346307992934,0.23486095070838928,0.15199175626039504,4119
0.06550784185528755,0.24808111190795898,0.15762815922498702,4124
0.04511672835797072,0.20464680939912797,0.1278595060110092,4129
0.059491612017154694,0.23141835033893585,0.15109336823225022,4134
0.06326943077147007,0.24621125161647797,0.16089474856853486,4139
0.06284832060337067,0.23986190110445021,0.14890750646591186,4144
0.05718311462551355,0.22830657362937928,0.1430751234292984,4149
0.04893408492207527,0.22041311264038085,0.13184946477413179,4154
0.03942339736968279,0.19453340023756027,0.1366769179701805,4159
0.05122779384255409,0.21913882493972778,0.13997800797224044,4164
0.07487835139036178,0.27056531310081483,0.1723833531141281,4169
0.07316873893141747,0.2685166209936142,0.16176624298095704,4174
0.05765545554459095,0.23284702897071838,0.1494423806667328,4179
0.05789864016696811,0.22129059433937073,0.14031553417444229,4184
0.049438809230923655,0.2140084370970726,0.1367643341422081,4189
0.04934684559702873,0.22074443101882935,0.1398773118853569,4194
0.031584673747420314,0.17084861546754837,0.11714430600404739,4199
0.04424372166395187,0.19975963830947877,0.12516753375530243,4204
0.05150702428072691,0.2138045236468315,0.14388959854841232,4209
0.03172299638390541,0.17614787817001343,0.11260907351970673,4214
0.042136276885867116,0.20052518248558043,0.12054539769887924,4219
0.05896188765764236,0.24001364707946776,0.1566658616065979,4224
0.05361176431179047,0.2253091514110565,0.14997403919696808,4229
0.05102742984890938,0.22017104029655457,0.14271040856838227,4234
0.07080058827996254,0.263325172662735,0.15661462247371674,4239
0.053046580776572226,0.22483094036579132,0.13549199104309081,4244
0.050372568517923356,0.21645029187202453,0.1357415273785591,4249
0.05584918111562729,0.23434118330478668,0.1465222105383873,4254
0.0553586658090353,0.23042538166046142,0.15481029748916625,4259
0.05269326064735651,0.20819758325815202,0.1390807509422302,4264
0.048913097381591795,0.21689068377017975,0.13376886397600174,4269
0.054817378520965576,0.2266192078590393,0.1405310660600662,4274
0.05246010981500149,0.219025120139122,0.13776213973760604,4279
0.06516765281558037,0.2500085324048996,0.16070349365472794,4284
0.06390240862965584,0.24919378161430358,0.15580166578292848,4289
0.044770720042288305,0.19838428050279616,0.13532736003398896,4294
0.04904854521155357,0.2174517571926117,0.14187924116849898,4299
0.054838980361819264,0.22608745396137236,0.13911445289850236,4304
0.06706458628177643,0.2504224568605423,0.15609394013881683,4309
0.08843868300318718,0.2885332018136978,0.20309631824493407,4314
0.08672682493925095,0.29206212759017947,0.18938543498516083,4319
0.05752871185541153,0.229095458984375,0.14148326516151427,4324
0.05780955329537392,0.23051381707191468,0.1487741857767105,4329
0.07129263579845428,0.2636594384908676,0.164924156665802,4334
0.05691296746954322,0.2181265190243721,0.1473691076040268,4339
0.07213049605488778,0.2644267112016678,0.16225228011608123,4344
0.04455437883734703,0.2048074334859848,0.13058095574378967,4349
0.07907549142837525,0.280170202255249,0.17462862133979798,4354
0.05778227522969246,0.2362495094537735,0.14620092362165452,4359
0.06783548258244991,0.25150700509548185,0.15688503980636598,4364
0.0638019897043705,0.24142823219299317,0.14891404062509536,4369
0.08845620974898338,0.290992745757103,0.18773774802684784,4374
0.08338116481900215,0.2804905265569687,0.18383890390396118,4379
0.04172204537317157,0.1929546356201172,0.12272864878177643,4384
0.08097568079829216,0.27901808321475985,0.18656378388404846,4389
0.07095280475914478,0.2582907974720001,0.16860629469156266,4394
0.07881352901458741,0.27736005187034607,0.16722927391529083,4399
0.04012051429599524,0.1946692943572998,0.12042394280433655,4404
0.05138749741017819,0.22393754124641418,0.1401767298579216,4409
0.06207537893205881,0.237798048555851,0.14777058959007264,4414
0.049624106287956236,0.221824449300766,0.12394870519638061,4419
0.053171607106924056,0.22707885205745698,0.13059155642986298,4424
0.07432024329900741,0.2718351483345032,0.16360245048999786,4429
0.07334529981017113,0.26970597803592683,0.16594379842281343,4434
0.07183277979493141,0.25931316614151,0.16954735517501832,4439
0.04221616219729185,0.1917098045349121,0.12401033565402031,4444
0.0609195277094841,0.2446112811565399,0.13548977226018905,4449
0.055550364591181275,0.22681271135807038,0.14306987076997757,4454
0.0545636123046279,0.2229012593626976,0.1359761416912079,4459
0.04307170584797859,0.20491054356098176,0.12444324493408203,4464
0.06293880641460418,0.24906688630580903,0.1590229481458664,4469
0.03271986097097397,0.1679541364312172,0.10783411711454391,4474
0.07890033647418022,0.27172437608242034,0.1676568105816841,4479
0.07689961418509483,0.2727250546216965,0.17216131538152696,4484
0.06788924373686314,0.24828305393457412,0.14799334853887558,4489
0.04361017681658268,0.1942616492509842,0.13098096549510957,4494
0.06977585665881633,0.2551674351096153,0.16362650990486144,4499
0.055679766833782195,0.22606188505887986,0.14130284041166305,4504
0.057670698314905164,0.2358608216047287,0.1505805715918541,4509
0.07371032387018203,0.2668477207422256,0.1648723840713501,4514
0.084854007512331,0.2888306498527527,0.17753882110118865,4519
0.04055004566907883,0.19305090606212616,0.13063175976276398,4524
0.08285184055566788,0.27311610579490664,0.17638979107141495,4529
0.062379549443721774,0.2474041163921356,0.149359130859375,4534
0.06402892544865608,0.25148324966430663,0.14890822470188142,4539
0.05683170780539513,0.22695762366056443,0.14661366045475005,4544
0.03953980002552271,0.18983492255210876,0.11769738793373108,4549
0.043821307644248006,0.20541395545005797,0.12171149849891663,4554
0.05432253293693066,0.2218837708234787,0.14267874509096146,4559
0.05649389531463385,0.22762652784585952,0.1525995045900345,4564
0.03072958579286933,0.16156438440084459,0.10413365066051483,4569
0.046338365972042085,0.1994891107082367,0.13216625452041625,4574
0.08744285032153129,0.28863156735897066,0.1883849799633026,4579
0.052709344774484634,0.2260465443134308,0.1451216980814934,4584
0.06559929773211479,0.25309743285179137,0.1467362180352211,4589
0.05717702098190784,0.23037860691547393,0.14870955646038056,4594
0.06337566189467907,0.2416164383292198,0.15873390138149263,4599
0.07284037247300149,0.2596620708703995,0.16545110940933228,4604
0.09571961164474488,0.3033803880214691,0.18937225341796876,4609
0.0616595521569252,0.24446184039115906,0.15386271327733994,4614
0.05951621457934379,0.24151208400726318,0.14808449298143386,4619
0.07215166091918945,0.2608675181865692,0.1701106011867523,4624
0.0665931984782219,0.2555731236934662,0.15346259176731109,4629
0.06488492414355278,0.2466918021440506,0.1604951873421669,4634
0.08027512282133102,0.27365159392356875,0.17894216775894164,4639
0.05685867369174957,0.22747586369514466,0.1530669152736664,4644
0.049052695371210576,0.20649794936180116,0.13164279907941817,4649
0.09684164524078369,0.3076011389493942,0.19051707088947295,4654
0.05592591781169176,0.2180057018995285,0.1339006558060646,4659
0.06868377104401588,0.2608087569475174,0.16581461131572722,4664
0.057969725131988524,0.23735620081424713,0.15636888146400452,4669
0.05911962985992432,0.2361723244190216,0.14504948258399963,4674
0.06411056816577912,0.24979442059993745,0.15413362979888917,4679
0.07894291616976261,0.26649284213781355,0.1739358425140381,4684
0.061084458231925966,0.24225111603736876,0.14947805553674698,4689
0.06599549502134323,0.25397561490535736,0.16122021079063414,4694
0.041137862205505374,0.19876962304115295,0.12981851994991303,4699
0.06364557817578316,0.24471718072891235,0.15762645304203032,4704
0.0866707943379879,0.2921197533607483,0.17324994057416915,4709
0.08513825014233589,0.2842097282409668,0.17856850922107698,4714
0.08528283834457398,0.29056706428527834,0.19497052431106568,4719
0.05068264435976744,0.20973981618881227,0.14039210975170135,4724
0.050906664505600926,0.2215338945388794,0.14889737367630004,4729
0.07486888766288757,0.2495274782180786,0.16980630457401275,4734
0.08215098828077316,0.2802269637584686,0.1740884453058243,4739
0.06121507436037064,0.24003918766975402,0.1481049045920372,4744
0.06785738170146942,0.25726466476917265,0.15643261075019838,4749
0.07571297064423561,0.2730810701847076,0.17814566791057587,4754
0.07534704022109509,0.2661395788192749,0.1707553446292877,4759
0.06005029529333115,0.24255227744579316,0.1519257217645645,4764
0.058169746026396754,0.22518240213394164,0.14619373828172683,4769
0.07975175231695175,0.2688536703586578,0.18002611696720122,4774
0.06751415170729161,0.25017590820789337,0.16648310869932176,4779
0.05406266152858734,0.2191318154335022,0.14387700259685515,4784
0.07268818020820618,0.2624483346939087,0.17042089402675628,4789
0.06034446526318789,0.235028937458992,0.14881857931613923,4794
0.05702434256672859,0.23259443938732147,0.14503200799226762,4799
0.06027862653136253,0.2385758340358734,0.14853234887123107,4804
0.07157488539814949,0.26126773953437804,0.17489446550607682,4809
0.06108810156583786,0.2438865929841995,0.15205899327993394,4814
0.07711221650242805,0.2746504098176956,0.18300333619117737,4819
0.06230270229279995,0.23821076154708862,0.14664676785469055,4824
0.061412547901272777,0.23917920589447023,0.16159704625606536,4829
0.092594912648201,0.30178788006305696,0.20571801364421843,4834
0.07041460536420345,0.2551018387079239,0.1732744812965393,4839
0.0892069734632969,0.2950736522674561,0.20016271770000457,4844
0.06552097126841545,0.25033578276634216,0.15548303127288818,4849
0.1061412438750267,0.3243135690689087,0.21436561942100524,4854
0.06257248669862747,0.24794580638408661,0.16401101499795914,4859
0.0879760205745697,0.29052683115005495,0.1921421468257904,4864
0.06396111398935318,0.24801906049251557,0.14750685244798661,4869
0.07048904560506344,0.25974530875682833,0.16667674332857133,4874
0.10372324734926223,0.31391778886318206,0.21836714148521424,4879
0.12166494578123092,0.34516695737838743,0.23513280153274535,4884
0.10518657863140106,0.32314118146896365,0.22064186334609986,4889
0.07458039671182633,0.26778335869312286,0.17773107439279556,4894
0.08370396792888642,0.28569962084293365,0.1958229809999466,4899
0.09137532487511635,0.3001052767038345,0.20880254805088044,4904
0.07728956341743469,0.2714933484792709,0.17846989035606384,4909
0.09151744395494461,0.2874247819185257,0.18271996229887008,4914
0.07333988770842552,0.2666579097509384,0.17891276478767396,4919
0.08570381477475167,0.2795576870441437,0.19250645488500595,4924
0.09117062538862228,0.28966585397720335,0.19671162962913513,4929
0.09918484762310982,0.31061269640922545,0.21483635008335114,4934
0.09052464962005616,0.2952114373445511,0.19998871088027953,4939
0.09835876673460006,0.31043012738227843,0.21472924053668976,4944
0.09222278110682965,0.29650874733924865,0.2043625831604004,4949
0.07713595032691956,0.27183346450328827,0.17030183225870132,4954
0.06661207675933838,0.25684814453125,0.1749486207962036,4959
0.07424910627305507,0.2610632449388504,0.16705069690942764,4964
0.09883062541484833,0.3139119386672974,0.2033671349287033,4969
0.07223233263939619,0.25329663455486295,0.16448999494314193,4974
0.09032171592116356,0.29182414412498475,0.20440323650836945,4979
0.0712112084031105,0.2645523250102997,0.1723950684070587,4984
0.09927142411470413,0.3116066426038742,0.20538519322872162,4989
0.12154112458229065,0.34148799180984496,0.2307329297065735,4994
0.09539053440093995,0.30701000392436983,0.20630740821361543,4999
0.08426363077014684,0.2750987261533737,0.1850726842880249,5004
0.13447822630405426,0.35944806337356566,0.24982648193836213,5009
0.08959538638591766,0.2908476859331131,0.19888691008090972,5014
0.055328938737511636,0.22859474122524262,0.15372944325208665,5019
0.10111672431230545,0.31432428061962125,0.22518630623817443,5024
0.10369643568992615,0.3160325825214386,0.21648128628730773,5029
0.07548858299851417,0.26837632060050964,0.17936750054359435,5034
0.08133957982063293,0.28318568468093874,0.18326421976089477,5039
0.06841429769992828,0.2570984333753586,0.15839872360229493,5044
0.09807478189468384,0.3104501962661743,0.2040376991033554,5049
0.07965855747461319,0.27933344841003416,0.1756456509232521,5054
0.0869196280837059,0.2853982746601105,0.1841633453965187,5059
0.126679690182209,0.3515486478805542,0.25020906925201414,5064
0.06803004331886768,0.25051017552614213,0.17683753967285157,5069
0.03406855557113886,0.17840019315481187,0.1217992901802063,5074
0.03659642767161131,0.1845607116818428,0.13222949653863908,5079
0.05043123234063387,0.21284114867448806,0.1453645259141922,5084
0.021377709321677686,0.14005006849765778,0.10063158571720124,5089
0.027935133874416353,0.1658080279827118,0.10807995647192001,5094
0.0430177379399538,0.20410722196102143,0.14728352725505828,5099
0.04987807422876358,0.2167293220758438,0.15351291000843048,5104
0.0355156097561121,0.18360368013381959,0.12098305523395539,5109
0.059417715109884736,0.22269642651081084,0.14994447976350783,5114
0.04642923027276993,0.2109542518854141,0.13230280727148055,5119
0.04834684766829014,0.21175643056631088,0.14100898653268815,5124
0.06090283431112766,0.24329377114772796,0.1482890337705612,5129
0.051688478142023084,0.21798423826694488,0.14975518137216567,5134
0.0425863042473793,0.19882580041885375,0.126653254032135,5139
0.035019774548709394,0.17776405215263366,0.11933390200138091,5144
0.059179119393229486,0.2348157286643982,0.1513848289847374,5149
0.04502929113805294,0.20879994332790375,0.12876652628183366,5154
0.05860692486166954,0.24176452457904815,0.15263898968696593,5159
0.05017059212550521,0.19323538094758988,0.13033569008111953,5164
0.052864570915699,0.21512287408113479,0.14358689785003662,5169
0.043934188038110736,0.2051291823387146,0.13709342032670974,5174
0.043151789158582685,0.20152320861816406,0.12621024996042252,5179
0.057666724920272826,0.2382507175207138,0.14966034889221191,5184
0.04122472815215587,0.19706365168094636,0.12793854475021363,5189
0.050950078293681145,0.21933757662773132,0.14283735305070877,5194
0.05579038634896279,0.2331577092409134,0.1512528568506241,5199
0.05488868653774261,0.2311795860528946,0.15569460690021514,5204
0.05101402476429939,0.2248264491558075,0.13794229328632354,5209
0.048973916471004485,0.21839490234851838,0.13718970865011215,5214
0.04269933812320233,0.19360279142856598,0.1296931952238083,5219
0.06409153267741204,0.24222029149532318,0.15974101722240447,5224
0.03612890206277371,0.18513237833976745,0.12364168167114258,5229
0.03641434460878372,0.18804434239864348,0.1260393276810646,5234
0.05835792161524296,0.23259103894233704,0.15784482657909393,5239
0.04106647269800305,0.1868983119726181,0.12412666380405427,5244
0.04823657311499119,0.2168579876422882,0.138083553314209,5249
0.045412680879235265,0.2026444911956787,0.13469258248806,5254
0.06364314705133438,0.24527524709701537,0.16102855354547502,5259
0.030021155439317226,0.16994692683219909,0.10789096355438232,5264
0.0463915653526783,0.20208151489496232,0.13256296813488005,5269
0.05646618828177452,0.2308608651161194,0.1389489695429802,5274
0.03444864153862,0.17156610041856765,0.11684850454330445,5279
0.03486789353191853,0.18535601794719697,0.1256636068224907,5284
0.02772857639938593,0.16186240315437317,0.10445012450218201,5289
0.06299316734075547,0.24471918642520904,0.15531084388494493,5294
0.07928395867347718,0.2758006274700165,0.18236575424671173,5299
0.07466766834259034,0.26564069986343386,0.17314034551382065,5304
0.04064912460744381,0.19451941698789596,0.13005703687667847,5309
0.056790048629045485,0.2329276591539383,0.1453152984380722,5314
0.06625492200255394,0.25355989038944243,0.15989385694265365,5319
0.05769142657518387,0.23685420155525208,0.1479903280735016,5324
0.053639476746320726,0.2213059186935425,0.14142968356609345,5329
0.04338411744683981,0.2005583480000496,0.13884956687688826,5334
0.060113806277513504,0.23690158128738403,0.1602059409022331,5339
