loss,acc,recall,precision,f1Score,batch
0.169841915,1.027182102,1.027182102,1.027182102,1.027182102,1275
0.170637795,1.025363064,1.025363016,1.025363058,1.02536304,1286
0.168745965,1.023754692,1.023754692,1.023754692,1.023754692,1297
0.156299791,1.032531261,1.032531261,1.032531261,1.032531261,1308
0.17352932,1.024283075,1.024283075,1.024283075,1.024283081,1319
0.151547934,1.030649376,1.030649376,1.030649376,1.030649376,1330
0.169406088,1.024579,1.024578953,1.024579,1.024578983,1341
0.158216772,1.034993315,1.034993315,1.034993315,1.034993315,1352
0.175164768,1.023136139,1.023136139,1.023136139,1.023136139,1363
0.190520786,1.015402651,1.015402651,1.015402651,1.015402645,1374
0.155301083,1.031462812,1.031462812,1.031462812,1.031462812,1385
0.153919873,1.03225522,1.03225522,1.03225522,1.03225522,1396
0.150707661,1.032335758,1.032335758,1.032335758,1.032335752,1407
0.158446895,1.02751832,1.02751832,1.02751832,1.027518326,1418
0.16414614,1.022667122,1.022667122,1.022667122,1.022667122,1429
0.155845357,1.026627684,1.026627684,1.026627684,1.026627696,1440
0.156842139,1.030192661,1.030192661,1.030192661,1.030192667,1451
0.151909336,1.030267334,1.030267334,1.030267334,1.030267334,1462
0.166510499,1.0217103,1.0217103,1.0217103,1.021710306,1473
0.158782925,1.027611446,1.027611446,1.027611446,1.027611446,1484
0.179383393,1.015046883,1.015046835,1.015046877,1.015046853,1495
0.139224377,1.036724663,1.036724663,1.03672471,1.036724687,1506
0.166696428,1.022898483,1.022898483,1.022898483,1.022898483,1517
0.160366089,1.027106524,1.027106524,1.027106524,1.027106529,1528
0.151585291,1.03107419,1.03107419,1.03107419,1.03107419,1539
0.153898421,1.031118393,1.031118393,1.031118393,1.031118393,1550
0.131455989,1.044437933,1.044437933,1.044437933,1.044437927,1561
0.15806451,1.031040144,1.031040144,1.031040144,1.031040138,1572
0.130444608,1.044817162,1.044817162,1.044817162,1.044817168,1583
0.136959802,1.041314936,1.041314936,1.041314936,1.04131493,1594
0.139555264,1.040509987,1.040509987,1.040509987,1.040509993,1605
0.152234553,1.033140182,1.033140182,1.033140182,1.033140194,1616
0.136895186,1.039672232,1.039672232,1.039672232,1.039672226,1627
0.157510467,1.033365822,1.033365822,1.033365822,1.033365822,1638
0.13680564,1.040197134,1.040197086,1.040197182,1.04019714,1649
0.143146551,1.036465263,1.036465263,1.036465263,1.036465269,1660
0.138417622,1.041118002,1.041118002,1.04111805,1.041118026,1671
0.142220148,1.036660337,1.036660337,1.036660379,1.036660349,1682
0.127100057,1.04458642,1.04458642,1.04458642,1.044586414,1693
0.141036113,1.03798275,1.03798275,1.03798275,1.03798275,1704
0.142217058,1.037946701,1.037946701,1.037946701,1.037946695,1715
0.144678683,1.037694311,1.037694311,1.037694311,1.037694311,1726
0.137442332,1.042017031,1.042016983,1.042017025,1.042017001,1737
0.144233695,1.038409328,1.038409281,1.038409328,1.038409305,1748
0.143258606,1.037740803,1.037740803,1.037740803,1.037740803,1759
0.140578834,1.040068007,1.040068007,1.040068007,1.040068012,1770
0.160448182,1.030885029,1.030885029,1.030885029,1.030885029,1781
0.145514309,1.03847208,1.038472033,1.03847208,1.03847205,1792
0.147826294,1.036371422,1.036371374,1.036371422,1.036371392,1803
0.148313022,1.035310602,1.035310555,1.035310602,1.035310584,1814
0.154063047,1.032680178,1.032680178,1.032680178,1.032680172,1825
0.146950811,1.038836002,1.038836002,1.038836002,1.038836002,1836
0.144926,1.037314367,1.03731432,1.037314367,1.037314343,1847
0.150891634,1.034810591,1.034810591,1.034810591,1.034810591,1858
0.140232353,1.037293768,1.037293768,1.03729381,1.03729378,1869
0.142684135,1.035821247,1.035821247,1.035821247,1.035821235,1880
0.138380442,1.037756538,1.037756538,1.037756538,1.037756538,1891
0.131342661,1.044691753,1.044691753,1.044691753,1.044691747,1902
0.134659214,1.04022584,1.04022584,1.04022584,1.040225846,1913
0.13845951,1.039295864,1.039295864,1.039295864,1.039295864,1924
0.146175995,1.034970856,1.034970856,1.034970856,1.03497085,1935
0.140236105,1.03879776,1.03879776,1.03879776,1.03879776,1946
0.129028805,1.043670034,1.043670034,1.043670034,1.043670034,1957
0.137166555,1.039274216,1.039274216,1.039274216,1.039274222,1968
0.13697094,1.041856241,1.041856194,1.041856241,1.041856223,1979
0.140968719,1.038238382,1.038238382,1.038238382,1.038238382,1990
0.144772056,1.033988047,1.033988047,1.033988047,1.033988041,2001
0.176337124,1.023639584,1.023639584,1.023639584,1.023639584,2012
0.154699504,1.031357622,1.031357622,1.031357622,1.031357634,2023
0.20108625,1.005822611,1.005822611,1.005822611,1.005822611,2034
0.155446899,1.029560518,1.029560518,1.029560518,1.029560518,2045
0.18590241,1.01317997,1.01317997,1.01317997,1.01317997,2056
0.171476318,1.022184944,1.022184896,1.022184944,1.02218492,2067
0.182394361,1.014522219,1.014522219,1.014522219,1.014522219,2078
0.155239095,1.027765608,1.02776556,1.027765602,1.027765578,2089
0.172625439,1.01856575,1.01856575,1.01856575,1.01856575,2100
0.180257075,1.018031549,1.018031549,1.018031549,1.018031549,2111
0.171616844,1.023330164,1.023330164,1.023330164,1.02333017,2122
0.161139522,1.025153971,1.025153971,1.025153971,1.025153965,2133
0.170657876,1.022175789,1.022175789,1.022175789,1.022175789,2144
0.171762364,1.022493219,1.022493219,1.022493219,1.022493219,2155
0.159632996,1.025659037,1.025659037,1.025659037,1.025659031,2166
0.154430261,1.031346655,1.031346655,1.031346655,1.031346661,2177
0.135392526,1.040427637,1.040427637,1.040427637,1.040427637,2188
0.127494205,1.04529686,1.04529686,1.04529686,1.045296866,2199
0.142441881,1.038951206,1.038951206,1.038951254,1.038951224,2210
0.134647761,1.04232235,1.04232235,1.04232235,1.042322356,2221
0.13084335,1.044196939,1.044196939,1.044196939,1.044196939,2232
0.132868855,1.041820097,1.041820097,1.041820097,1.041820091,2243
0.131276945,1.043470144,1.043470144,1.043470144,1.043470144,2254
0.135063784,1.043536043,1.043536043,1.043536043,1.043536043,2265
0.143883178,1.035961199,1.035961199,1.035961199,1.035961193,2276
0.141611142,1.039594364,1.039594364,1.039594364,1.039594358,2287
0.141931957,1.035853529,1.035853529,1.035853529,1.035853529,2298
0.143312566,1.036044073,1.036044025,1.036044067,1.036044043,2309
0.151740023,1.034735823,1.034735823,1.034735823,1.034735823,2320
0.147072645,1.037908363,1.037908363,1.037908363,1.037908357,2331
0.162917718,1.027311373,1.027311373,1.027311373,1.027311373,2342
0.14910402,1.033974838,1.033974838,1.033974886,1.033974868,2353
0.156228907,1.030605841,1.030605841,1.030605841,1.030605847,2364
0.141928063,1.036695623,1.036695623,1.036695623,1.036695617,2375
0.154326674,1.033908129,1.033908129,1.033908129,1.033908135,2386
0.150429207,1.033517265,1.033517218,1.033517265,1.03351723,2397
0.168023384,1.023480511,1.023480511,1.023480511,1.023480517,2408
0.139605808,1.040395689,1.040395641,1.040395725,1.040395683,2419
0.136482345,1.038488722,1.038488722,1.038488722,1.038488722,2430
0.167660007,1.023962736,1.023962736,1.023962736,1.02396273,2441
0.154544427,1.033735704,1.033735704,1.033735704,1.033735698,2452
0.142950983,1.038117599,1.038117599,1.038117599,1.038117599,2463
0.167684992,1.02941823,1.02941823,1.02941823,1.029418224,2474
0.136326502,1.041496515,1.041496515,1.041496515,1.041496515,2485
0.155177147,1.03236413,1.03236413,1.03236413,1.032364124,2496
0.141857166,1.039297724,1.039297724,1.039297724,1.03929773,2507
0.145604913,1.037883997,1.037883997,1.037883997,1.037884003,2518
0.14298907,1.038665247,1.038665247,1.038665247,1.038665253,2529
0.139946008,1.038647699,1.038647699,1.038647699,1.038647699,2540
0.139019163,1.040956545,1.040956545,1.040956545,1.040956545,2551
0.130683196,1.043602085,1.043602037,1.043602085,1.043602055,2562
0.131262194,1.04471097,1.04471097,1.04471097,1.04471097,2573
0.135125259,1.041460943,1.041460943,1.041460943,1.041460943,2584
0.147249147,1.037014914,1.037014914,1.037014914,1.037014908,2595
0.143630085,1.039274883,1.039274883,1.039274883,1.039274883,2606
0.155230254,1.032577085,1.032577085,1.032577085,1.032577085,2617
0.176937421,1.02360425,1.02360425,1.02360425,1.02360425,2628
0.166964269,1.026661491,1.026661444,1.026661527,1.026661479,2639
0.162333139,1.026781654,1.026781654,1.026781654,1.026781648,2650
0.162304457,1.030789137,1.030789137,1.030789137,1.030789137,2661
0.153784446,1.0320292,1.0320292,1.0320292,1.0320292,2672
0.163166276,1.029620886,1.029620886,1.029620928,1.029620898,2683
0.153987112,1.031600809,1.031600809,1.031600809,1.031600809,2694
0.163519759,1.029296207,1.029296207,1.029296255,1.029296237,2705
0.177602108,1.021206045,1.021206045,1.021206087,1.021206063,2716
0.174040586,1.023626089,1.023626089,1.023626089,1.023626089,2727
0.169845763,1.026352835,1.026352835,1.026352835,1.026352835,2738
0.170757485,1.026453972,1.026453972,1.026453972,1.026453966,2749
0.169097552,1.026749372,1.026749372,1.026749372,1.026749372,2760
0.132481367,1.042159081,1.042159081,1.042159081,1.042159081,2771
0.124199686,1.047800922,1.047800922,1.047800922,1.047800922,2782
0.128015137,1.045401716,1.045401716,1.045401716,1.04540171,2793
0.127106778,1.045098352,1.045098352,1.045098352,1.045098352,2804
0.118716733,1.050995398,1.050995398,1.050995398,1.050995404,2815
0.135320775,1.042616892,1.042616892,1.042616892,1.042616892,2826
0.127822533,1.046406126,1.046406078,1.046406126,1.046406102,2837
0.15502156,1.03161993,1.03161993,1.03161993,1.031619924,2848
0.135739577,1.041311646,1.041311646,1.041311646,1.041311646,2859
0.133751582,1.043350554,1.043350554,1.043350554,1.043350548,2870
0.116347543,1.050578356,1.050578356,1.050578403,1.05057838,2881
0.124492094,1.047348547,1.047348499,1.047348547,1.047348523,2892
0.1554646,1.032671356,1.032671356,1.032671356,1.032671356,2903
0.139737479,1.040511847,1.040511847,1.040511847,1.040511858,2914
0.141832031,1.040074205,1.040074158,1.040074205,1.040074188,2925
0.14680912,1.036519003,1.036519003,1.036519003,1.036519003,2936
0.162851463,1.030535746,1.030535746,1.030535746,1.03053574,2947
0.167585146,1.029005575,1.029005575,1.029005575,1.029005569,2958
0.169945149,1.026852274,1.026852274,1.026852274,1.02685228,2969
0.162972204,1.030060816,1.030060816,1.030060816,1.030060816,2980
0.162601636,1.032404566,1.032404566,1.032404566,1.032404566,2991
0.148760255,1.03398366,1.03398366,1.03398366,1.033983666,3002
0.151948578,1.035382128,1.035382128,1.035382128,1.035382128,3013
0.156273605,1.032360601,1.032360601,1.032360601,1.032360613,3024
0.152332326,1.033417988,1.033417988,1.033417988,1.033417988,3035
0.165961531,1.026782608,1.02678256,1.02678265,1.026782602,3046
0.136544924,1.040484285,1.04048419,1.040484285,1.040484238,3057
0.159488907,1.031312609,1.031312609,1.031312609,1.031312609,3068
0.161260316,1.031592178,1.031592178,1.031592178,1.031592178,3079
0.166248578,1.02591958,1.025919533,1.025919574,1.025919545,3090
0.152344931,1.030237198,1.030237198,1.030237198,1.030237198,3101
0.160822692,1.028298473,1.028298473,1.028298473,1.028298473,3112
0.174268095,1.019802094,1.019802094,1.019802094,1.019802094,3123
0.156802097,1.032027197,1.032027102,1.032027197,1.032027149,3134
0.149511277,1.03354454,1.03354454,1.03354454,1.033544546,3145
0.178785133,1.020282078,1.020282078,1.020282078,1.02028209,3156
0.165996987,1.027102232,1.027102232,1.027102232,1.027102238,3167
0.147100648,1.033932781,1.033932781,1.033932829,1.033932805,3178
0.173825478,1.019391823,1.019391775,1.019391823,1.019391799,3189
0.161929998,1.028685045,1.028684998,1.028685045,1.028685021,3200
0.154754061,1.03093071,1.03093071,1.03093071,1.03093071,3211
0.173313779,1.021987963,1.021987963,1.021987963,1.021987963,3222
0.13920368,1.03623271,1.03623271,1.03623271,1.036232716,3233
0.173818882,1.018694162,1.018694162,1.018694162,1.018694168,3244
0.161590225,1.022441292,1.022441292,1.022441292,1.022441292,3255
0.147765383,1.03107934,1.03107934,1.03107934,1.031079334,3266
0.162755217,1.026337719,1.026337719,1.026337761,1.026337749,3277
0.164292687,1.024123621,1.024123621,1.024123663,1.024123639,3288
0.146460966,1.031921673,1.031921673,1.031921673,1.031921673,3299
0.148344593,1.033314562,1.033314562,1.033314562,1.033314568,3310
0.165209995,1.022215843,1.022215843,1.022215843,1.022215843,3321
0.145808608,1.032196236,1.032196188,1.03219623,1.0321962,3332
0.148183544,1.031916714,1.031916714,1.031916714,1.031916714,3343
0.162634048,1.026134729,1.026134729,1.026134729,1.026134729,3354
0.163950285,1.025068092,1.025068092,1.025068092,1.025068092,3365
0.157700019,1.02680974,1.02680974,1.02680974,1.02680974,3376
0.151666833,1.026299095,1.026299047,1.026299095,1.026299071,3387
0.139691879,1.031389475,1.031389475,1.031389475,1.031389481,3398
0.19070705,1.014024115,1.014024115,1.014024115,1.014024115,3409
0.20460678,1.01105237,1.01105237,1.01105237,1.011052364,3420
0.184429155,1.018939734,1.018939734,1.018939734,1.018939739,3431
0.167376892,1.02737155,1.027371502,1.027371544,1.02737152,3442
0.191429989,1.011700726,1.011700726,1.011700726,1.011700726,3453
0.184667237,1.018749332,1.018749332,1.018749374,1.018749338,3464
0.192019501,1.015180445,1.015180445,1.015180445,1.015180439,3475
0.183893053,1.018078709,1.018078709,1.018078709,1.018078709,3486
0.193533741,1.014900303,1.014900303,1.014900303,1.014900309,3497
0.17376484,1.023093891,1.023093891,1.023093891,1.023093897,3508
0.191701245,1.012770462,1.012770462,1.012770462,1.012770462,3519
0.205793048,1.009988546,1.009988499,1.00998854,1.009988517,3530
0.192084467,1.015173244,1.015173244,1.015173244,1.015173244,3541
0.175336432,1.024018097,1.024018097,1.024018097,1.024018097,3552
0.138999214,1.034840298,1.034840298,1.034840298,1.034840298,3563
0.144075663,1.034654856,1.034654856,1.034654856,1.034654856,3574
0.153842105,1.028459549,1.028459549,1.028459549,1.028459555,3585
0.147489952,1.030818796,1.030818796,1.030818796,1.030818784,3596
0.133768152,1.040992212,1.040992212,1.040992212,1.040992218,3607
0.159623899,1.025403166,1.025403166,1.025403166,1.02540316,3618
0.142413493,1.033431625,1.033431625,1.033431625,1.033431625,3629
0.160501044,1.021663857,1.021663857,1.021663857,1.021663851,3640
0.130751318,1.040262842,1.040262842,1.040262842,1.040262842,3651
0.151799072,1.030528975,1.030528975,1.030528975,1.03052898,3662
0.150945688,1.028976583,1.028976583,1.028976583,1.028976578,3673
0.13173127,1.041049433,1.041049433,1.041049433,1.041049427,3684
0.126534412,1.041409397,1.041409397,1.041409397,1.041409397,3695
0.13671637,1.04009552,1.04009552,1.04009552,1.04009552,3706
0.151157062,1.032819319,1.032819319,1.032819366,1.032819349,3717
0.147338425,1.033216095,1.033216095,1.033216095,1.033216095,3728
0.114588758,1.050829363,1.050829363,1.050829363,1.050829363,3739
0.129493497,1.043318033,1.043318033,1.043318033,1.043318033,3750
0.126442701,1.042990589,1.042990589,1.042990589,1.042990583,3761
0.143700627,1.038287973,1.038287973,1.038287973,1.038287973,3772
0.149779677,1.033618927,1.033618927,1.033618927,1.033618927,3783
0.123613754,1.04199357,1.04199357,1.041993618,1.041993588,3794
0.140612015,1.037308264,1.037308264,1.037308264,1.037308264,3805
0.133835786,1.04166832,1.041668272,1.04166832,1.041668296,3816
0.141720561,1.039049959,1.039049959,1.039049959,1.039049959,3827
0.131168721,1.043280315,1.043280315,1.043280315,1.043280309,3838
0.139840095,1.037223721,1.037223721,1.037223721,1.037223721,3849
0.145026791,1.034643316,1.034643316,1.034643316,1.034643316,3860
0.130161829,1.043634605,1.043634605,1.043634605,1.043634611,3871
0.149708262,1.037482929,1.037482929,1.037482929,1.037482929,3882
0.125936122,1.046067524,1.046067524,1.046067572,1.046067548,3893
0.159861819,1.031486034,1.031486034,1.031486034,1.031486028,3904
0.133364337,1.043339157,1.043339157,1.043339157,1.043339163,3915
0.122952382,1.049273777,1.049273777,1.049273777,1.049273777,3926
0.135114777,1.042211342,1.042211342,1.042211342,1.042211342,3937
0.117886331,1.051012182,1.051012182,1.051012182,1.051012182,3948
0.148174659,1.036545801,1.036545801,1.036545801,1.036545801,3959
0.139970756,1.041852665,1.041852665,1.041852713,1.041852695,3970
0.13926292,1.040933037,1.040933037,1.040933037,1.040933043,3981
0.128111716,1.045271587,1.045271587,1.045271587,1.045271587,3992
0.137691289,1.041865206,1.041865206,1.041865206,1.041865206,4003
0.139761745,1.040606117,1.040606117,1.040606117,1.040606117,4014
0.163725611,1.030650806,1.030650806,1.030650806,1.0306508,4025
0.150682535,1.036097431,1.036097431,1.036097431,1.036097431,4036
0.143030754,1.038822937,1.038822937,1.038822937,1.038822937,4047
0.144740209,1.035767651,1.035767651,1.035767651,1.035767645,4058
0.135097085,1.044306707,1.044306707,1.044306707,1.044306701,4069
0.162195969,1.029632521,1.029632521,1.029632521,1.029632515,4080
0.142596947,1.038904476,1.038904476,1.038904476,1.038904482,4091
0.156231323,1.030424118,1.030424118,1.030424118,1.030424118,4102
0.164041808,1.02799263,1.027992582,1.027992624,1.027992606,4113
0.155403164,1.030992651,1.030992651,1.030992651,1.030992645,4124
0.154845988,1.032539749,1.032539749,1.032539749,1.032539749,4135
0.162007546,1.030140638,1.030140638,1.030140638,1.030140638,4146
0.13593272,1.040993166,1.040993166,1.040993166,1.040993166,4157
0.156716305,1.028884363,1.028884363,1.028884363,1.028884363,4168
0.175269434,1.019299173,1.019299126,1.019299167,1.019299144,4179
0.173566356,1.020575666,1.020575619,1.02057566,1.020575649,4190
0.204221827,1.003717041,1.003717041,1.003717041,1.003717041,4201
0.148375169,1.03240056,1.03240056,1.03240056,1.03240056,4212
0.156678033,1.028940105,1.028940105,1.028940105,1.028940111,4223
0.156365275,1.027274275,1.027274275,1.027274275,1.027274275,4234
0.192056984,1.010809135,1.010809135,1.010809135,1.010809141,4245
0.163544273,1.025446033,1.025446033,1.025446033,1.025446028,4256
0.179386641,1.015104771,1.015104771,1.015104771,1.015104765,4267
0.162271257,1.026872158,1.026872158,1.026872158,1.026872158,4278
0.174650236,1.019193506,1.019193506,1.019193548,1.01919353,4289
0.167830925,1.021880817,1.021880817,1.021880859,1.021880835,4300
0.171104048,1.020905876,1.020905876,1.020905876,1.020905888,4311
0.170364937,1.02675581,1.02675581,1.02675581,1.02675581,4322
0.167833016,1.023642445,1.023642445,1.023642445,1.023642457,4333
0.171802197,1.026021338,1.026021338,1.026021338,1.026021338,4344
0.151108829,1.033754778,1.033754778,1.033754778,1.033754778,4355
0.159160617,1.030209827,1.030209827,1.030209827,1.030209833,4366
0.151554269,1.03335886,1.03335886,1.03335886,1.03335886,4377
0.157824403,1.031090355,1.031090307,1.031090355,1.031090325,4388
0.156358829,1.032704163,1.032704163,1.032704163,1.032704157,4399
0.158258427,1.032033348,1.032033348,1.032033348,1.032033354,4410
0.171037361,1.020512199,1.020512199,1.020512199,1.020512205,4421
0.161776014,1.028837204,1.028837156,1.028837204,1.02883718,4432
0.181504884,1.018847895,1.018847895,1.018847895,1.018847895,4443
